arrival_ts,event_ts,val_x,val_y,val_z,val_w
190426362552738,190426360791940,0.19613059,0.107222825,0.62189037,0.7505254
190426367462998,190426365583200,0.19539557,0.107785836,0.6221071,0.7504569
190426372268935,190426370374460,0.19466245,0.108475424,0.6223575,0.7503404
190426377021383,190426375165720,0.19385737,0.10920517,0.6227051,0.75015455
190426381812008,190426379956979,0.19293195,0.10988503,0.6231545,0.74992067
190426387009977,190426384748239,0.19185708,0.1104835,0.6236714,0.74967873
190426392062894,190426389539499,0.1905812,0.1110234,0.62421787,0.7494696
190426396688415,190426394330759,0.18901852,0.11155733,0.62475914,0.749335
190426401256227,190426399152536,0.18709086,0.112284005,0.6252553,0.7492965
190426406413467,190426403943796,0.18483977,0.113223605,0.62568325,0.7493565
190426410459769,190426408735055,0.18238722,0.11415006,0.6260545,0.7495068
190426415987165,190426413526315,0.17990793,0.11483536,0.6263712,0.7497367
190426420815706,190426418317575,0.1775507,0.115083344,0.6265783,0.7500875
190426425300394,190426423108835,0.1754269,0.11478919,0.6265857,0.75062585
190426429785550,190426427900095,0.17359795,0.1139522,0.6262971,0.751419
190426434349040,190426432691354,0.17208187,0.11264424,0.6256566,0.7524978
190426439429769,190426437513132,0.1708297,0.11097706,0.6246366,0.75387686
190426444299144,190426442304391,0.16974819,0.109063655,0.6232671,0.75553215
190426449014300,190426447126169,0.16875714,0.106958985,0.6215882,0.7574358
190426454124925,190426451917429,0.16777942,0.10476582,0.6196796,0.75952053
190426458224456,190426456708688,0.16669917,0.102502085,0.6175585,0.7617915
190426463142842,190426461499948,0.16541381,0.1003159,0.61520267,0.76426476
190426467934404,190426466291208,0.16387221,0.09831294,0.6126482,0.7669046
190426472730290,190426471082468,0.1622433,0.09649495,0.6100489,0.7695493
190426477470602,190426475873727,0.16069667,0.0949113,0.6075162,0.7720703
190426482560967,190426480664987,0.15931432,0.0936167,0.6051306,0.7743848
190426487738206,190426485456247,0.15817875,0.09263967,0.6029273,0.77645093
190426492214508,190426490247507,0.15737791,0.09200879,0.600939,0.77822804
190426497415810,190426495069284,0.15695357,0.0917818,0.59915775,0.77971256
190426501796175,190426499860544,0.1568758,0.09204516,0.59759754,0.7808936
190426506045133,190426504651804,0.15704505,0.09284804,0.5962491,0.7817948
190426512554404,190426509443063,0.15728155,0.094271466,0.5951182,0.7824383
190426516410967,190426514234323,0.1573514,0.09639963,0.594211,0.7828543
190426521303727,190426519025583,0.15701546,0.099279806,0.59353113,0.78307754
190426525595654,190426523816843,0.15611945,0.10273921,0.5930804,0.7831519
190426530524977,190426528608102,0.15474871,0.10644869,0.59284174,0.7831093
190426535776852,190426533399362,0.15316486,0.11009349,0.5927858,0.78295904
190426540069144,190426538190622,0.1516213,0.11345628,0.5928801,0.78270805
190426544444196,190426543012399,0.15030922,0.11641175,0.5931013,0.7823594
190426549299196,190426547803659,0.14935161,0.11880373,0.59342825,0.7819352
190426554523310,190426552594919,0.14873943,0.12055463,0.5938391,0.78147185
190426559493310,190426557386179,0.14837715,0.12167856,0.59431076,0.7810079
190426564189456,190426562177438,0.14808379,0.12230978,0.5948201,0.7805771
190426569241644,190426566968698,0.1477203,0.122625165,0.595351,0.7801916
190426574122946,190426571759958,0.14722368,0.122764274,0.5958696,0.77986765
